artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
Valerie Simpson,0.21,0.823,378173.0,0.84,0.0614,-7.438,0.0349,120.955,0.949,38.0,2,1,1,[others]
Valery Gergiev,0.95,0.145,181911.0,0.017593333,0.094566667,-31.29433333,0.037933333,123.558,0.046433333,49.66666667,7,0,3,"['classical', 'classical performance', 'orchestral performance']"
Valiano Natali,0.961666667,0.501,121000.0,0.358333333,0.287,-10.94233333,0.042433333,86.68433333,0.423333333,0.333333333,7,1,3,[others]
Valley,0.024,0.62,203107.0,0.655,0.301,-8.525,0.0455,109.987,0.335,64.0,4,1,2,"['alberta country', 'canadian contemporary country', 'canadian country', 'contemporary country', 'country', 'country pop', 'country road', 'modern country rock']"
Vallis Alps,0.8085,0.6829999999999999,257069.5,0.4270000000000001,0.1017,-11.51,0.11075,108.0,0.2065,58.0,3,1,4,"['australian indie', 'australian pop', 'electropop', 'indietronica', 'vapor soul']"
Valora,3.2500000000000004e-05,0.535,189320.0,0.93,0.0787,-3.829,0.0545,98.959,0.516,44.0,10,0,2,['modern hard rock']
Vampire Sound Inc.,0.332666667,0.498333333,315667.0,0.650666667,0.096166667,-9.939333332999999,0.036466667,111.421,0.733666667,32.66666667,7,1,6,[others]
Vampire Weekend,0.243245521,0.62443662,211421.6056,0.657633803,0.153374648,-7.155788732,0.094277465,136.6712113,0.6862535209999999,50.78873239,11,1,71,"['baroque pop', 'indie pop', 'indie rock', 'modern rock', 'rock']"
Van Cliburn,0.9848,0.3934,446154.6,0.059639,0.11178,-25.2136,0.04628,87.4347,0.14114000000000002,24.1,8,1,10,['classical piano']
Van Der Graaf Generator,0.108,0.142,385467.0,0.431,0.048,-10.573,0.0355,79.006,0.307,37.0,0,1,2,"['art rock', 'canterbury scene', 'experimental', 'jazz fusion', 'neo-progressive', 'progressive rock', 'psychedelic rock', 'space rock', 'symphonic rock']"
Van Dyke Parks,0.7909999999999999,0.3670000000000001,190627.0,0.417,0.389,-11.805,0.0337,121.173,0.389,16.0,10,1,2,"['art pop', 'baroque pop']"
Van Halen,0.130523054,0.451810811,232472.4234,0.796585586,0.183118018,-8.482036036,0.068594595,125.2862973,0.514382883,43.05405405,8,1,222,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']"
Van McCoy,0.02945,0.657,253008.5,0.6455,0.11535,-13.3145,0.0443,113.694,0.809,40.0,5,1,4,['disco']
Van Morrison,0.400265994,0.551522673,275735.8735,0.5032997610000001,0.229074224,-11.26361337,0.056894033,118.6375967,0.602200477,34.97613365,7,1,419,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']"
Van Shipley,0.61636875,0.5075,207237.4375,0.453125,0.22904375,-11.621875,0.04860625,108.21925,0.6039375,0.3125,7,1,32,[others]
Vance Joy,0.32648387100000004,0.564129032,242940.6452,0.648935484,0.161412903,-6.987290323,0.042683871,109.8000968,0.387870968,59.70967742,7,1,31,"['folk-pop', 'modern rock', 'neo mellow', 'pop', 'pop rock']"
Vancouver Sleep Clinic,0.588,0.436,254013.0,0.473,0.103,-7.24,0.0307,108.906,0.242,63.0,1,1,2,"['indie anthem-folk', 'vapor pop', 'vapor soul']"
Vandenberg,0.127,0.438,250693.0,0.546,0.182,-10.331,0.0419,125.221,0.486,45.0,11,1,2,"['album rock', 'dutch rock', 'glam metal', 'hard rock', 'metal', 'modern hard rock']"
Vaneese Thomas,0.462142857,0.508428571,155733.2857,0.545571429,0.21782857100000005,-9.966857143,0.091471429,120.0817143,0.443028571,54.28571429,0,1,7,[others]
Vanessa Bell Armstrong,0.675,0.317,389760.0,0.284,0.12,-15.075,0.0381,135.33,0.263,30.0,10,1,2,['gospel']
Vanessa Campagna,0.058,0.499,242107.0,0.73,0.146,-6.374,0.0355,142.016,0.449,61.0,11,1,2,[others]
Vanessa Carlton,0.30048,0.545,238181.0,0.6982857140000001,0.147414286,-4.977285714,0.037085714,110.0598571,0.467,58.71428571,11,1,14,"['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock']"
Vanessa Da Mata,0.35100000000000003,0.7829999999999999,224440.0,0.563,0.17,-9.167,0.0439,110.963,0.327,59.0,11,1,1,"['baile pop', 'bossa nova', 'mpb', 'nova mpb']"
Vanessa Hudgens,0.166056222,0.613611111,216309.0,0.789666667,0.185055556,-4.700722222,0.051761111,107.3852778,0.527388889,56.11111111,9,1,18,"['dance pop', 'hollywood', 'post-teen pop', 'viral pop']"
Vanessa Paradis,0.457,0.764,228433.5,0.5489999999999999,0.123,-11.3785,0.03445,123.8945,0.902,56.5,6,1,4,"['chanson', 'french indie pop', 'french pop', 'french rock', 'nouvelle chanson francaise']"
Vanessa Williams,0.4724,0.588375,241258.25,0.4075,0.206375,-13.293375,0.0414125,101.543625,0.2994,42.375,3,1,16,"['quiet storm', 'urban contemporary']"
Vanessa Williams And Brian McKnight,0.379,0.487,284960.0,0.361,0.12,-9.97,0.0236,79.857,0.177,34.0,1,1,2,[others]
Vanessa-Mae,0.0408,0.621,295822.0,0.732,0.654,-6.461,0.0506,107.6,0.284,40.0,5,0,2,"['bow pop', 'pop violin', 'violin']"
Vangelis,0.546260061,0.282093939,339164.3636,0.197912121,0.196372727,-19.94793939,0.036975758,104.8052121,0.087366667,42.3030303,2,1,66,"['cyberpunk', 'new age']"
Vangosh,0.0159,0.895,503794.0,0.763,0.0783,-6.143,0.0494,127.997,0.0924,1.0,2,1,1,['progressive electro house']
Vanic,0.00685,0.406,256500.0,0.949,0.0805,-4.488,0.114,160.007,0.457,60.0,8,0,2,"['bass trap', 'electronic trap', 'pop edm']"
Vanilla Fudge,0.117871111,0.254333333,321691.7778,0.5227777779999999,0.264288889,-12.00655556,0.045433333,119.7761111,0.314944444,30.66666667,4,0,18,"['acid rock', 'blues rock', 'folk rock', 'psychedelic rock']"
Vanilla Ice,0.016226400000000002,0.9266,254069.4,0.6118,0.17752,-12.253,0.11416,113.3898,0.58,51.6,2,1,10,"['hip house', 'miami hip hop']"
Vanilla Muffins,0.127,0.28,172293.0,0.973,0.225,-2.613,0.0547,206.141,0.662,48.0,1,1,2,['oi']
Vanita Mishra,0.649,0.685,241453.0,0.461,0.066,-12.123,0.14300000000000002,109.9,0.858,30.0,9,1,1,[others]
Vanity,0.0714,0.787,231893.0,0.8079999999999999,0.0743,-6.666,0.0333,125.865,0.8959999999999999,23.0,0,1,2,[others]
Vansire,0.306,0.779,140116.0,0.5720000000000001,0.106,-9.259,0.0396,114.994,0.967,62.0,4,1,2,"['bedroom pop', 'indie garage rock', 'indie pop', 'rochester mn indie']"
Vantage,0.0608,0.8370000000000001,246167.0,0.698,0.0926,-7.215,0.0511,124.136,0.397,72.0,7,1,2,['future funk']
Vaquero's Musical,0.446,0.794,168118.5,0.737,0.203,-5.3020000000000005,0.1051,143.50799999999995,0.9335,36.0,10,1,4,"['banda', 'tecnobanda']"
Vargas de Tecalitlan,0.436,0.481,498640.0,0.149,0.145,-17.132,0.0471,124.802,0.509,37.0,0,1,2,"['bolero', 'mariachi', 'ranchera']"
Various Artists,0.717593747,0.468037333,225301.3733,0.346737333,0.219190667,-15.43744,0.113542667,114.82316000000002,0.452349333,21.8,2,1,75,[others]
Vas Bela,0.987,0.201,152000.0,0.00272,0.116,-35.169000000000004,0.041,68.22,0.0992,68.0,10,1,2,['background music']
Vassar Clements,0.439333333,0.542,216110.6667,0.453666667,0.2475,-16.429000000000002,0.032,131.735,0.907,23.66666667,7,1,3,"['bluegrass', 'jazz violin', 'progressive bluegrass']"
Vassily Sinaisky,0.918,0.0636,393840.0,0.0344,0.0941,-29.329,0.0503,65.937,0.0353,43.0,1,1,2,[others]
Vast,0.012815,0.564,235053.5,0.71,0.1065,-8.8475,0.0576,114.5485,0.128,37.0,6,0,4,"['industrial metal', 'industrial rock']"
Vasundhara Das,0.0452,0.902,333093.0,0.772,0.12,-8.29,0.0383,131.99200000000002,0.8079999999999999,53.0,6,0,1,['filmi']
Vaya Con Dios,0.594,0.563333333,223226.3333,0.373666667,0.148833333,-13.29933333,0.0399,106.169,0.608,51.33333333,7,1,6,['classic belgian pop']
Vayven Del Amor,0.075,0.695,250693.0,0.6579999999999999,0.108,-10.626,0.0326,148.593,0.698,36.0,8,1,2,['gruperas inmortales']
Veela,0.0134,0.518,363433.0,0.584,0.0964,-7.951,0.032,139.936,0.182,53.0,3,0,2,['chillstep']
Veil Of Maya,2.46e-05,0.501,189858.0,0.991,0.107,-1.731,0.0996,110.001,0.222,56.0,7,1,2,"['deathcore', 'djent', 'melodic metalcore', 'metalcore', 'technical deathcore']"
Velvet Revolver,0.00028036,0.4004,254005.4,0.9238,0.16316,-4.3002,0.06954,144.612,0.3408,55.0,6,1,10,"['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'nu metal', 'post-grunge', 'rock', 'supergroup']"
Vengaboys,0.015774167,0.7513333329999999,214214.3333,0.8365,0.062416667,-8.100666667,0.045633333,129.2468333,0.946166667,62.33333333,6,1,12,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']"
Venom,0.006909415,0.275,222682.2222,0.8243888890000001,0.269733333,-11.06227778,0.062844444,118.2768889,0.230372222,33.5,1,1,36,['background music']
Vera,0.0118,0.6459999999999999,423004.0,0.632,0.0778,-8.203,0.0394,131.846,0.841,38.0,9,0,2,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']"
Vera Blue,0.180345,0.6395,203913.0,0.6859999999999999,0.3015,-4.164,0.06435,119.9785,0.3645,69.5,0,1,4,"['australian hip hop', 'australian indie', 'australian pop', 'indietronica']"
Verdine White,0.0242,0.8540000000000001,224258.0,0.7659999999999999,0.0793,-4.697,0.141,118.004,0.784,68.0,9,0,2,[others]
Vern Gosdin,0.540444444,0.644611111,195165.9444,0.35572222200000003,0.136316667,-14.15905556,0.029355556,107.46233329999998,0.500611111,34.83333333,2,1,36,"['bakersfield sound', 'country', 'country rock']"
Verna Felton,0.95,0.527,77953.0,0.5475,0.251,-7.641,0.0508,105.709,0.8695,51.0,8,1,4,"['disney', 'movie tunes']"
Vernon Handley,0.935,0.065866667,477786.6667,0.029133333,0.148133333,-27.94933333,0.0413,71.31166667,0.034833333,45.0,6,0,3,['orchestral performance']
Veronika Redd,0.67,0.47,248056.0,0.436,0.294,-10.228,0.0351,81.97200000000002,0.0389,65.0,0,1,2,[others]
Verscharen,0.5870000000000001,0.304,158851.0,0.598,0.29,-4.212,0.0302,71.782,0.6829999999999999,49.0,6,1,2,[others]
Verse Simmonds,0.0238,0.772,271293.0,0.6920000000000001,0.191,-6.9110000000000005,0.0568,125.172,0.665,53.0,2,1,1,['deep pop r&b']
Versus The World,0.000721,0.501,166240.0,0.975,0.251,-3.722,0.0722,112.034,0.545,43.0,6,1,2,[others]
Vertical,0.0162,0.682,363677.0,0.687,0.7140000000000001,-7.591,0.0451,120.022,0.48,51.0,9,1,2,"['anthem worship', 'ccm', 'christian music', 'world worship', 'worship']"
Vertical Horizon,0.0205925,0.53925,244700.0,0.7145,0.094475,-6.308,0.034675,114.7095,0.4985,54.75,6,1,8,"['neo mellow', 'pop rock', 'post-grunge']"
Vertical Worship,0.04295,0.399,287105.5,0.6195,0.6715,-6.8465,0.03265,104.493,0.2045,61.5,2,1,4,"['anthem worship', 'ccm', 'christian music', 'world worship', 'worship']"
Veruca Salt,0.0013050000000000002,0.555333333,193533.0,0.8440000000000001,0.233566667,-6.944,0.036966667,127.5086667,0.640333333,45.66666667,4,1,6,"['alternative pop', 'alternative rock', 'grunge', 'lilith', 'post-grunge']"
Vesta Williams,0.763,0.547,304627.0,0.436,0.0417,-13.367,0.0375,146.11,0.434,24.0,1,0,2,"['new jack swing', 'quiet storm', 'urban contemporary']"
Vetiver,0.708,0.713,268360.0,0.476,0.265,-8.756,0.0291,113.037,0.575,43.0,9,1,2,"['alternative country', 'freak folk', 'indie folk', 'stomp and holler']"
Vic Briedis,0.992,0.621,168760.0,0.464,0.103,-11.3,0.14300000000000002,199.693,0.927,15.0,7,1,1,[others]
Vic Damone,0.849941176,0.33817647100000003,174112.3529,0.332619608,0.237003922,-12.34235294,0.041519608,106.3516471,0.317258824,16.47058824,10,1,51,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'vocal jazz']"
Vic Frasier,0.897,0.16399999999999998,256733.0,0.0313,0.0984,-28.301,0.0371,110.028,0.0356,49.0,2,1,2,[others]
Vic Fuentes,0.00391,0.457,205320.0,0.938,0.145,-4.557,0.0836,136.072,0.467,60.0,3,1,2,[others]
Vice Squad,0.00488,0.212,200173.0,0.8809999999999999,0.0541,-8.244,0.0478,185.05,0.8109999999999999,27.0,6,1,2,"['oi', 'street punk', 'uk82']"
Vicente Archer,0.965,0.445,396520.0,0.0978,0.121,-26.924,0.0397,117.283,0.173,50.0,3,1,2,[others]
Vicente Celestino,0.986407407,0.428703704,185168.6667,0.212837037,0.235185185,-11.97859259,0.049366667,96.81914815,0.490814815,7.185185185,0,1,27,"['brega', 'velha guarda']"
Vicente Fernández,0.564035174,0.468611452,184993.9223,0.399770961,0.249567485,-7.310529652,0.041898978,116.0002904,0.57392229,37.84458078,7,1,489,"['grupera', 'mariachi', 'ranchera']"
Vicente Garcia,0.202,0.835,259063.0,0.5589999999999999,0.0881,-8.09,0.0438,126.046,0.7509999999999999,57.0,0,1,1,"['bachata', 'cumbia', 'dominican pop', 'latin', 'latin alternative', 'latin pop', 'reggae en espanol']"
Vicente Gomez,0.978153846,0.445384615,177582.9487,0.145220513,0.110682051,-23.09684615,0.053879487,119.1786923,0.472366667,0.564102564,8,0,39,[others]
Vicentico,0.69875,0.62775,235846.5,0.70225,0.45825,-6.0215,0.056875,117.889,0.79875,66.5,7,1,8,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']"
Vicentico Valdés,0.680666667,0.5548333329999999,182038.8333,0.561,0.13835,-6.319666667000001,0.046233333,114.1586667,0.578333333,14.66666667,7,1,12,"['bolero', 'bolero cubano']"
Vicetone,0.096544,0.6078,208460.6,0.8638,0.2516,-3.137,0.07854,126.2358,0.3376,69.4,5,1,5,"['big room', 'catstep', 'edm', 'electro house', 'gaming edm', 'pop edm', 'progressive electro house', 'tropical house']"
Vicious Pink,0.01295,0.718,254513.0,0.8415,0.28605,-5.5435,0.069,131.991,0.7375,30.0,7,1,4,[others]
Vickeblanka,0.00147,0.5925,201650.0,0.912,0.153,-5.4405,0.0378,101.0525,0.602,65.5,11,1,4,"['anime rock', 'j-pop', 'j-rock']"
Victor Calderone,8.53e-05,0.7,480115.3333,0.942,0.111966667,-6.933333332999999,0.06723333299999999,129.144,0.550333333,37.0,4,0,3,"['tribal house', 'vocal house']"
Victoria de los Ángeles,0.943583333,0.343333333,192969.9167,0.245583333,0.402583333,-14.13833333,0.045825,118.9615833,0.247458333,1.666666667,4,1,12,"['classical soprano', 'opera', 'spanish classical']"
Victorious Cast,0.051522000000000005,0.6079130429999999,180581.4783,0.8770869570000001,0.16496087,-3.490826087,0.098382609,130.863913,0.609695652,53.13043478,8,1,23,"['dance pop', 'post-teen pop', 'social media pop', 'viral pop']"
Vida Baja,0.00398,0.733,505760.0,0.885,0.364,-4.0710000000000015,0.138,90.001,0.597,49.0,1,1,1,[others]
Video Games Live,0.845,0.231,234244.0,0.509,0.115,-10.423,0.0808,69.288,0.245,55.0,11,0,2,"['otacore', 'scorecore', 'video game music']"
Videoclub,0.765,0.7,227027.0,0.354,0.128,-14.043,0.0345,119.965,0.245,73.0,6,0,2,['french indie pop']
Videocraft Chorus,0.909666667,0.6,108266.6667,0.305,0.4533,-12.99333333,0.031966667000000004,93.23966667,0.725333333,20.66666667,3,1,6,[others]
Vidocraft Orchestra,0.923,0.366,148333.0,0.191,0.225,-15.278,0.0298,94.347,0.29600000000000004,22.0,0,0,2,[others]
Vienna Chamber Orchestra,0.965,0.234,357880.0,0.0752,0.1645,-20.556,0.0499,103.8035,0.12095,38.5,2,1,2,['chamber orchestra']
Vienna State Opera Chorus,0.924540541,0.297837838,298960.1892,0.201041351,0.290356757,-20.78464865,0.106862162,98.67478378,0.228027027,8.054054054,7,1,37,"['austrian choir', 'classical performance', 'opera', 'opera chorus']"
Vienna State Opera Orchestra,0.95716129,0.282032258,384351.9032,0.17937129,0.17714516100000002,-17.611612899999994,0.043883871,102.4824194,0.153283871,1.032258065,10,1,31,['classical performance']
Vienna Teng,0.965,0.633,233467.0,0.14300000000000002,0.109,-15.375,0.0375,114.131,0.382,39.0,11,1,2,"['ectofolk', 'lilith', 'melancholia', 'piano rock']"
Vienna Volksoper Orchestra,0.971,0.157,328627.0,0.208,0.298,-16.977999999999998,0.049,174.365,0.0965,24.0,8,1,1,[others]
Viento Y Sol,0.3969,0.545666667,191384.5,0.643833333,0.1859,-6.174166667000001,0.034066667,105.8828333,0.535833333,47.66666667,11,1,12,"['banda', 'cumbia sonidera', 'duranguense', 'grupera']"
Vigiland,0.00773,0.807,171799.0,0.812,0.236,-5.009,0.106,128.012,0.242,67.0,5,0,1,"['dance pop', 'edm', 'electronic trap', 'pop rap', 'tropical house']"
Vika Jigulina,0.031866667,0.777,250991.0,0.7626666670000001,0.088033333,-5.469333333,0.0373,127.04066670000002,0.304333333,50.0,9,1,6,['moldovan pop']
Vikki Carr,0.706,0.493,197973.3333,0.364333333,0.339,-11.076,0.046066667,115.8633333,0.428,47.33333333,5,1,6,['adult standards']
Vikki Moss,0.35100000000000003,0.496,278906.0,0.502,0.271,-13.057,0.0341,78.999,0.615,28.0,6,0,2,[others]
Village People,0.080245455,0.748454545,277042.5455,0.759545455,0.223881818,-10.65036364,0.0613,127.7266364,0.809545455,40.63636364,6,1,22,"['disco', 'europop']"
Villagers,0.7995,0.726,214553.0,0.46,0.4035,-11.373,0.03525,106.36,0.555,64.5,7,1,4,"['chamber pop', 'indie folk', 'indie rock', 'neo mellow', 'stomp and holler']"
Vilma Palma e Vampiros,0.07092125,0.688375,313156.625,0.8420000000000001,0.1560375,-6.044625,0.0428875,105.28125,0.477625,58.125,9,1,16,"['argentine rock', 'latin', 'latin alternative', 'latin pop', 'latin rock', 'rock en espanol']"
Vince Gill,0.471727273,0.557340909,230509.0455,0.476318182,0.250611364,-10.92127273,0.032593182000000005,118.3655227,0.446863636,46.93181818,2,1,44,"['country', 'country rock', 'oklahoma country']"
Vince Guaraldi,0.737113208,0.506075472,234910.9057,0.340683019,0.165332075,-17.11573585,0.034677358,112.8906981,0.614343396,18.28301887,9,1,53,"['adult standards', 'christmas instrumental', 'jazz trio']"
Vince Guaraldi Trio,0.8983962259999999,0.475018868,226174.8679,0.15779434,0.135026415,-19.62860377,0.044292453,107.281434,0.34252264200000004,25.86792453,5,1,106,"['adult standards', 'christmas instrumental', 'jazz trio']"
Vince Neil,0.01611,0.4745,282560.0,0.957,0.343,-7.034,0.05765,147.2235,0.345,39.5,2,1,4,"['glam metal', 'hard rock', 'sleaze rock']"
Vincent DeRosa,0.743,0.14800000000000002,280627.0,0.0671,0.063,-20.665,0.0373,94.012,0.0392,39.0,2,1,1,[others]
Vincent Steele,0.0161,0.534,216107.0,0.825,0.101,-5.229,0.036000000000000004,135.945,0.279,60.0,7,1,1,[others]
Vincenzo Bellini,0.97735,0.31189,244417.6,0.210984,0.217736,-16.25747,0.07182899999999999,99.53391,0.16258,2.77,5,1,100,"['classical', 'early romantic era', 'italian opera']"
Vincenzo Capirola,0.993,0.468,211000.0,0.0496,0.155,-22.679,0.0607,85.823,0.32,22.0,10,1,1,"['italian renaissance', 'renaissance']"
Vincenzo Di Chiara,0.981,0.257,200400.0,0.358,0.165,-8.386000000000001,0.0375,171.44,0.345,1.0,5,1,1,[others]
Vineyard Worship,0.153,0.631,315400.0,0.7759999999999999,0.193,-7.537000000000001,0.0454,92.882,0.421,42.0,11,1,1,"['anthem worship', 'ccm', 'deep ccm', 'world worship', 'worship']"
Vinnie Vincent Invasion,0.0285255,0.4425,289440.0,0.8505,0.2365,-6.5925,0.04615,116.4565,0.453,33.25,2,0,8,"['glam metal', 'hard rock', 'sleaze rock']"
Vino Nuevo,0.6972,0.4146,416861.2,0.4872,0.2024,-7.721,0.031760000000000004,130.717,0.1904,49.2,0,1,10,"['latin christian', 'latin worship']"
Virginia Lopez,0.6692,0.8076,164917.0,0.3734,0.19858,-14.435,0.04362,111.6258,0.8056,27.6,8,1,5,"['bolero', 'mexican rock-and-roll', 'ranchera']"
Virginia O'Brien,0.936,0.659333333,198044.3333,0.15833333300000002,0.446666667,-11.071,0.041333333,104.9363333,0.362,7.666666667,10,1,3,[others]
Virlan Garcia,0.621,0.6184,194265.8,0.5144,0.11492,-5.205,0.03768,123.3322,0.7904,65.8,9,1,10,"['corridos tumbados', 'regional mexican pop']"
Virus,0.197,0.8029999999999999,210427.0,0.851,0.0795,-5.102,0.0451,125.225,0.936,51.0,5,1,2,"['dark trap', 'emo rap', 'phonk']"
Visage,0.000315,0.604,239360.0,0.416,0.0897,-17.154,0.0372,112.338,0.512,61.0,2,0,2,"['dance rock', 'early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Vishal Dadlani,0.080933333,0.7413333329999999,300959.0,0.930666667,0.199,-5.409666667000001,0.059466667,130.707,0.857,52.33333333,8,1,3,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']"
Vishal-Shekhar,0.0169,0.746,306987.0,0.924,0.097,-6.057,0.0442,136.05100000000002,0.807,50.0,8,1,1,"['desi hip hop', 'desi pop', 'filmi', 'modern bollywood', 'sufi']"
Vision,0.179,0.217,299600.0,0.498,0.7140000000000001,-10.417,0.048,98.304,0.135,38.0,3,0,2,"['antiviral pop', 'social media pop']"
Vision Of Disorder,4.760000000000001e-05,0.248,246467.0,0.8809999999999999,0.101,-5.147,0.076,102.913,0.34700000000000003,43.0,5,0,2,"['alternative metal', 'hardcore', 'nu metal', 'rap rock']"
Visnadi,0.0138,0.8540000000000001,223070.0,0.871,0.116,-5.771,0.0528,122.963,0.7090000000000001,51.0,5,0,2,[others]
Vista Kicks,0.179,0.674,231303.0,0.588,0.0938,-4.849,0.0403,94.077,0.585,54.0,1,1,2,"['indie pop', 'la indie']"
Vistoso Bosses,0.422,0.774,242867.0,0.723,0.194,-5.977,0.151,145.99,0.778,41.0,2,1,1,['hip pop']
Vitalic,0.000325,0.63,234240.0,0.918,0.103,-5.052,0.0412,126.322,0.485,42.0,10,0,2,"['alternative dance', 'dance-punk', 'electro house', 'electroclash', 'electronica', 'filter house', 'french indietronica', 'french techno', 'new rave']"
Vitamin C,0.01581,0.617,289186.5,0.6985,0.1271,-6.968,0.14445,135.1845,0.4105,49.0,2,1,4,"['dance pop', 'europop']"
Vitamin String Quartet,0.92,0.0702,162680.0,0.0341,0.0728,-19.27,0.0433,77.768,0.0333,42.0,7,1,2,"['bow pop', 'classify']"
Vitas,0.1977,0.706,222500.0,0.607,0.19975,-7.2275,0.04005,114.678,0.7490000000000001,52.0,5,0,4,['meme rap']
Viti Ruiz,0.779,0.556,321707.0,0.7040000000000001,0.109,-5.0360000000000005,0.0337,91.465,0.843,57.0,1,1,2,['salsa']
Vixen,0.124325,0.56625,242693.5,0.674,0.1066,-11.744000000000002,0.033025,127.2865,0.46675,42.75,7,0,8,"['glam metal', 'hard rock', 'sleaze rock']"
