,artists,acousticness,danceability,duration_ms,energy,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres
14497,The Bodysnatchers,0.0344,0.813,174490.0,-12.901,0.12300000000000001,-12.901,0.0505,36.0,5.0,36.0,5,1,2,"['ska', 'ska revival']"
14498,The Bolshoi,0.1155,0.601,346233.0,-8.3535,0.0842,-8.3535,0.04155,44.0,7.0,44.0,7,1,4,"['gothic rock', 'new wave']"
14499,The Bone Collector,0.142,0.623,153707.0,-3.3810000000000002,0.0655,-3.3810000000000002,0.13699999999999998,49.0,2.0,49.0,2,1,2,['redneck']
14500,The Bonzo Dog Band,0.43700000000000006,0.5835,169340.0,-10.752,0.229375,-10.752,0.1438,31.75,5.0,31.75,5,1,8,"['comic', 'zolo']"
14501,The Boo Radleys,0.32425,0.4525,178213.5,-7.5305,0.2025,-7.5305,0.0698,47.0,7.0,47.0,7,1,4,"['britpop', 'c86', 'dream pop', 'shoegaze']"
14502,The Boomtown Rats,0.24511666699999998,0.41033333299999997,237826.6667,-4.953,0.131333333,-4.953,0.0432,44.33333333,11.0,44.33333333,11,1,6,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'pub rock', 'punk']"
14503,The Bootzilla Orchestra,0.0143,0.617,242293.0,-10.39,0.292,-10.39,0.0449,35.0,5.0,35.0,5,1,1,['others']
14504,The Bossa Nova All Stars,0.4955,0.4905,175873.5,-14.159,0.0996,-14.159,0.03755,11.5,5.0,11.5,5,1,4,['others']
14505,The Boswell Sisters,0.946,0.672333333,184604.6667,-12.24633333,0.2804,-12.24633333,0.0861,3.333333333,4.0,3.333333333,4,0,3,"['big band', 'new orleans jazz', 'swing', 'tin pan alley', 'vintage jazz', 'vocal harmony group']"
14506,The Bothy Band,0.6759999999999999,0.311,273853.0,-12.597000000000001,0.0794,-12.597000000000001,0.0398,32.0,7.0,32.0,7,1,2,"['celtic', 'celtic rock', 'irish folk', 'uilleann pipes']"
14507,The Bottle Rockets,0.00757,0.348,212000.0,-6.2379999999999995,0.184,-6.2379999999999995,0.0469,43.0,2.0,43.0,2,1,2,"['alternative country', 'country rock', 'heartland rock', 'new americana', 'roots rock']"
14508,The Bouncing Souls,0.033867156,0.422777778,173758.5556,-4.4337777780000005,0.25774444399999996,-4.4337777780000005,0.08056666700000001,47.33333333,7.0,47.33333333,7,1,18,"['melodic hardcore', 'new jersey hardcore', 'new jersey punk', 'punk', 'ska punk', 'skate punk']"
14509,The Box Tops,0.40093,0.6424,164480.1,-12.4515,0.2058,-12.4515,0.04028,34.4,9.0,34.4,9,1,20,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']"
14510,The Boy Next Door,0.151,0.7340000000000001,163636.0,-5.562,0.231,-5.562,0.0621,72.0,7.0,72.0,7,1,1,['basshall']
14511,The Boys,0.012834125,0.49525,172809.75,-7.79625,0.13665,-7.79625,0.06325,31.25,11.0,31.25,11,1,8,"['baroque pop', 'brill building pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock', 'sunshine pop']"
14512,The Boys Next Door,0.196,0.423,186267.0,-8.558,0.355,-8.558,0.0297,31.0,7.0,31.0,7,1,2,['others']
14513,The Boys from Syracuse Ensemble (1953),0.889,0.266,278133.0,-11.001,0.384,-11.001,0.0354,1.0,3.0,1.0,3,1,1,['others']
14514,The Boys from Syracuse Orchestra (1953),0.873,0.284,316067.0,-9.868,0.152,-9.868,0.0387,1.0,8.0,1.0,8,1,1,['others']
14515,The Brady Bunch,0.3755,0.52675,148266.5,-8.35625,0.2345,-8.35625,0.062925,28.0,11.0,28.0,11,1,8,['bubblegum pop']
14516,The Brand New Heavies,0.00312,0.7170000000000001,253333.0,-10.259,0.0654,-10.259,0.0692,36.0,4.0,36.0,4,1,2,"['acid jazz', 'neo soul']"
14517,The Bravery,0.004006083,0.4315,217129.0,-4.047833333,0.238833333,-4.047833333,0.048883333,51.83333333,2.0,51.83333333,2,0,12,"['alternative dance', 'dance-punk', 'indie rock', 'modern rock', 'new rave']"
14518,The Brazos,0.66,0.628,131800.0,-9.04,0.055,-9.04,0.0964,36.0,2.0,36.0,2,1,2,['others']
14519,The Brecker Brothers,0.397,0.6829999999999999,350507.0,-3.398,0.16699999999999998,-3.398,0.11900000000000001,38.0,0.0,38.0,0,1,2,"['jazz funk', 'jazz fusion', 'modern funk']"
14520,The Breeders,0.126295789,0.44116842100000003,175486.4211,-14.25515789,0.147710526,-14.25515789,0.037321053,38.94736842,4.0,38.94736842,4,1,38,"['alternative pop', 'alternative rock', 'boston rock', 'dance rock', 'dayton indie', 'indie rock', 'lilith', 'lo-fi', 'post-punk', 'rock']"
14521,The Brian Jonestown Massacre,0.028742,0.40466666700000004,288773.3333,-9.881333332999999,0.1523,-9.881333332999999,0.035533333,54.0,10.0,54.0,10,0,6,"['alternative rock', 'bay area indie', 'chamber psych', 'freak folk', 'garage rock', 'neo-psychedelic', 'nu gaze', 'psychedelic rock', 'rock', 'shoegaze']"
14522,The Brian Setzer Orchestra,0.0395,0.513,201233.0,-7.063,0.1185,-7.063,0.07325,43.0,8.0,43.0,8,1,4,"['heartland rock', 'rockabilly', 'swing']"
14523,The Brobecks,0.029852499999999997,0.41925,241076.75,-8.2165,0.110475,-8.2165,0.044225,49.25,7.0,49.25,7,1,8,"['modern rock', 'piano rock', 'slc indie']"
14524,The Bronx,0.00014,0.495,171093.0,-5.112,0.452,-5.112,0.0821,47.0,7.0,47.0,7,1,2,"['melodic hardcore', 'skate punk']"
14525,The Brooklyn Bridge,0.434,0.239,186227.0,-7.449,0.133,-7.449,0.0336,17.0,0.0,17.0,0,1,2,['others']
14526,The Brooklyn Tabernacle Choir,0.526,0.444,369840.0,-10.51,0.718,-10.51,0.0295,35.0,1.0,35.0,1,1,1,['gospel']
14527,The Brotherhood,0.18600000000000003,0.78,200467.0,-7.622999999999999,0.327,-7.622999999999999,0.027000000000000003,29.0,2.0,29.0,2,1,2,"['garage pop', 'indie punk']"
14528,The Brothers And Sisters,0.815,0.451,165013.0,-6.849,0.132,-6.849,0.098,25.0,5.0,25.0,5,1,2,['others']
14529,The Brothers Bright,0.106,0.563,260631.0,-8.996,0.0613,-8.996,0.0398,51.0,11.0,51.0,11,0,2,['modern alternative rock']
14530,The Brothers Cazimero,0.6990000000000001,0.36466666700000006,215657.6667,-18.234,0.115566667,-18.234,0.0363,33.0,2.0,33.0,2,1,6,"['hawaiian', 'slack-key guitar']"
14531,The Brothers Comatose,0.873,0.425,259147.0,-14.068,0.0871,-14.068,0.031,45.0,0.0,45.0,0,1,1,"['bay area indie', 'deep new americana', 'new americana', 'progressive bluegrass', 'western americana']"
14532,The Brothers Four,0.78036,0.47763999999999995,162169.6,-16.4772,0.22537600000000002,-16.4772,0.054232,23.2,4.0,23.2,4,1,50,"['adult standards', 'american folk revival', 'brill building pop', 'easy listening', 'folk', 'lounge', 'traditional folk', 'vocal harmony group']"
14533,The Brothers Johnson,0.321936842,0.7440000000000001,257561.3684,-12.76526316,0.075321053,-12.76526316,0.056194737,34.57894737,11.0,34.57894737,11,1,38,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul']"
14534,The Browns,0.83,0.455,173840.0,-10.113,0.0997,-10.113,0.0328,38.0,7.0,38.0,7,1,1,"['deep adult standards', 'nashville sound', 'vocal harmony group']"
14535,The Brute Force Steel Band,0.831,0.6286666670000001,153426.6667,-22.34166667,0.167166667,-22.34166667,0.129866667,6.333333333,9.0,6.333333333,9,0,6,['others']
14536,The Bucketheads,0.0119,0.7809999999999999,203827.0,-3.804,0.0797,-3.804,0.0423,41.0,9.0,41.0,9,0,2,"['disco house', 'hip house', 'vocal house']"
14537,The Buckinghams,0.39467142899999996,0.419,152339.0,-11.89771429,0.2752,-11.89771429,0.0532,30.42857143,7.0,30.42857143,7,1,14,"['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']"
14538,The Buddy Cole Quartet,0.9175,0.6445,156433.0,-12.468,0.128,-12.468,0.0463,6.0,7.0,6.0,7,1,4,['others']
14539,The Budos Band,0.006815000000000001,0.57525,225360.5,-6.808,0.131725,-6.808,0.048975,50.0,11.0,50.0,11,1,8,"['afrobeat', 'ethio-jazz', 'funk', 'instrumental funk', 'instrumental soul', 'soul']"
14540,The Buffalo Bills,0.8331666670000001,0.39283333299999995,123489.0,-15.715,0.312666667,-15.715,0.08391666699999999,28.0,7.0,28.0,7,1,6,['barbershop']
14541,The Buggles,0.138271429,0.6611428570000001,253716.1429,-13.32628571,0.139671429,-13.32628571,0.058757143,33.85714286,1.0,33.85714286,1,1,14,"['dance rock', 'early synthpop', 'new romantic', 'new wave', 'new wave pop', 'synthpop', 'zolo']"
14542,The Buoys,0.33799999999999997,0.48,209975.5,-11.1775,0.1412,-11.1775,0.03065,36.0,11.0,36.0,11,0,4,['others']
14543,The Bus Boys,0.0369,0.574,177867.0,-14.097000000000001,0.17300000000000001,-14.097000000000001,0.0352,36.0,0.0,36.0,0,1,2,['others']
14544,The Business,0.018022266999999998,0.331,167546.6667,-6.122000000000001,0.57,-6.122000000000001,0.079633333,31.0,7.0,31.0,7,1,6,"['deep new americana', 'indie folk', 'modern blues rock', 'new americana', 'roots rock', 'stomp and holler']"
14545,The Buttertones,0.013260333000000001,0.364,174373.3333,-7.497666667000001,0.12666666699999998,-7.497666667000001,0.036733333,53.33333333,11.0,53.33333333,11,1,6,"['indie garage rock', 'indie surf']"
14546,The Byrds,0.33432828800000003,0.469870229,167257.4122,-10.16083206,0.23938167899999999,-10.16083206,0.037782443,27.98473282,2.0,27.98473282,2,1,262,"['art rock', 'beatlesque', 'blues rock', 'brill building pop', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'traditional folk']"
14547,The C90s,0.0149,0.6859999999999999,349963.0,-10.185,0.07400000000000001,-10.185,0.0475,53.0,0.0,53.0,0,1,2,['nu disco']
14548,The Cab,0.043327692,0.510846154,234186.7692,-5.309769231000001,0.18985384600000002,-5.309769231000001,0.068015385,52.76923077,5.0,52.76923077,5,1,26,"['modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-teen pop', 'vegas indie', 'viral pop']"
14549,The Cadillac Three,0.10800000000000001,0.419,178587.0,-4.303999999999999,0.168,-4.303999999999999,0.0344,51.0,7.0,51.0,7,1,2,"['contemporary country', 'modern southern rock']"
14550,The Cadillacs,0.782,0.4954375,146684.125,-9.0118125,0.268375,-9.0118125,0.06205625,11.125,8.0,11.125,8,1,32,"['doo-wop', 'rhythm and blues', 'rock-and-roll']"
14551,The Cal Tjader Trio,0.9295,0.4935,201766.5,-12.4715,0.135,-12.4715,0.0396,0.5,5.0,0.5,5,1,4,['others']
14552,The California Dreamers,0.6920000000000001,0.5185,202886.5,-16.192,0.1175,-16.192,0.0359,40.0,4.0,40.0,4,1,4,['others']
14553,The California Honeydrops,0.435,0.7395,202155.0,-10.033,0.179,-10.033,0.07705,51.5,1.0,51.5,1,0,4,"['bay area indie', 'deep new americana', 'funk', 'indie folk', 'modern funk']"
14554,The Call,0.097264,0.5598,254410.8,-9.8144,0.19862,-9.8144,0.061279999999999994,38.2,2.0,38.2,2,1,10,"['neo mellow', 'pop rock', 'post-grunge']"
14555,The Calling,0.047123000000000005,0.447666667,249066.6667,-5.718,0.10333333300000001,-5.718,0.0408,58.33333333,6.0,58.33333333,6,1,6,"['neo mellow', 'pop rock', 'post-grunge']"
14556,The Camelot Ensemble,0.9329999999999999,0.50225,179526.5,-14.84975,0.2655,-14.84975,0.052675,22.25,3.0,22.25,3,1,4,['others']
14557,The Camelot Orchestra,0.9065,0.3765,140200.0,-15.307,0.27775,-15.307,0.03465,20.5,10.0,20.5,10,1,2,['others']
14558,The Cannonball Adderley Quintet,0.651333333,0.530555556,340121.2222,-13.00777778,0.307844444,-13.00777778,0.047822222000000005,24.11111111,0.0,24.11111111,0,1,18,"['bebop', 'big band', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']"
14559,The Canton Spirituals,0.132224444,0.39766666700000003,340071.1111,-9.251444444,0.3487,-9.251444444,0.080044444,28.66666667,10.0,28.66666667,10,1,18,"['contemporary gospel', 'gospel']"
14560,The Capitols,0.33899999999999997,0.7040000000000001,166747.0,-14.524000000000001,0.0705,-14.524000000000001,0.0611,47.0,10.0,47.0,10,0,2,['motown']
14561,The Cardigans,0.020577599999999998,0.63475,217058.25,-6.90775,0.2284875,-6.90775,0.029875,57.75,5.0,57.75,5,1,16,"['dance pop', 'lilith', 'new wave pop', 'permanent wave', 'pop rock', 'swedish pop']"
14562,The Caresser,0.9898,0.5988,188374.4,-12.1268,0.4696,-12.1268,0.11367999999999999,0.6,4.0,0.6,4,0,5,['calypso']
14563,The Cars,0.10818492099999999,0.663587302,237280.7302,-9.657555556,0.170904762,-9.657555556,0.03645873,39.904761900000004,4.0,39.904761900000004,4,1,126,"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk rock', 'hard rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'power pop', 'rock', 'soft rock']"
14564,The Carter Family,0.845017241,0.617862069,172445.8103,-10.95224138,0.243603448,-10.95224138,0.038274138,18.01724138,8.0,18.01724138,8,1,58,"['appalachian folk', 'bluegrass', 'country gospel', 'folk', 'old-time', 'traditional country', 'traditional folk', 'vocal harmony group']"
14565,The Carter Sisters,0.7636666670000001,0.797333333,149595.6667,-9.830333332999999,0.21431111100000003,-9.830333332999999,0.0491,8.0,10.0,8.0,10,1,9,['others']
14566,The Cascades,0.75725,0.5741666670000001,142314.5833,-10.39408333,0.228316667,-10.39408333,0.035283333,37.33333333,2.0,37.33333333,2,1,24,"['adult standards', 'brill building pop', 'doo-wop']"
14567,The Cast Of Grease 2,0.168333333,0.748,228706.6667,-8.115666667000001,0.1699,-8.115666667000001,0.036333332999999995,37.66666667,7.0,37.66666667,7,1,6,['others']
14568,The Casualties,0.00109,0.436,185893.0,-3.637,0.084,-3.637,0.0376,47.0,10.0,47.0,10,1,2,"['hardcore punk', 'oi', 'punk', 'skate punk']"
14569,The Cathedral Singers,0.988,0.233,248600.0,-19.528,0.0916,-19.528,0.0333,52.0,10.0,52.0,10,1,1,"['choral', 'monastic', 'rosary']"
14570,The Cats,0.1958484,0.4856,209853.4,-9.8246,0.18016,-9.8246,0.029060000000000002,48.8,4.0,48.8,4,1,10,['big band']
14571,The Cavaliers,0.642,0.45399999999999996,220013.0,-13.644,0.12,-13.644,0.0324,32.0,7.0,32.0,7,1,2,['others']
14572,The Cave Singers,0.8759999999999999,0.604,191267.0,-11.674000000000001,0.165,-11.674000000000001,0.0295,53.0,10.0,53.0,10,1,2,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']"
14573,The Centurians,0.773,0.4,136547.0,-15.4,0.0889,-15.4,0.037000000000000005,51.0,7.0,51.0,7,0,2,['surf music']
14574,The Chain Gang Of 1974,0.0012699999999999999,0.488,218693.0,-5.331,0.18100000000000002,-5.331,0.0436,58.0,7.0,58.0,7,1,2,"['chillwave', 'hopebeat', 'indie poptimism', 'indietronica', 'shimmer pop']"
14575,The Chainsmokers,0.10568499999999999,0.605326087,221674.7826,-6.207130435,0.149045652,-6.207130435,0.061326087,67.15217391,11.0,67.15217391,11,1,46,"['dance pop', 'edm', 'electropop', 'pop', 'tropical house']"
14576,The Challengers,0.14335714300000002,0.45285714299999996,131334.0,-11.23928571,0.139028571,-11.23928571,0.039057142999999996,17.57142857,4.0,17.57142857,4,1,14,"['instrumental surf', 'surf music']"
14577,The Chamber Orchestra Of London,0.9259999999999999,0.14400000000000002,428253.0,-14.337,0.105,-14.337,0.0371,50.0,9.0,50.0,9,0,2,"['chamber orchestra', 'soundtrack']"
14578,The Chambers Brothers,0.254306667,0.4796,268534.2667,-11.78293333,0.2029,-11.78293333,0.05814,23.06666667,9.0,23.06666667,9,1,30,"['classic garage rock', 'psychedelic rock']"
14579,The Chameleons,0.084625492,0.42791666700000003,311948.9167,-8.1605,0.15641666699999998,-8.1605,0.034791667000000005,31.75,6.0,31.75,6,0,24,"['dance rock', 'gothic rock', 'new romantic', 'new wave', 'post-punk', 'shoegaze', 'uk post-punk']"
14580,The Champs,0.565545455,0.645,130944.1818,-17.51,0.100581818,-17.51,0.043972727,19.54545455,5.0,19.54545455,5,1,22,"['rock-and-roll', 'rockabilly']"
14581,The Channels,0.837066667,0.370666667,153858.9333,-8.4508,0.210133333,-8.4508,0.033213333,10.13333333,8.0,10.13333333,8,1,15,"['doo-wop', 'rhythm and blues']"
14582,The Chantays,0.64402,0.519133333,146844.4,-14.05566667,0.215926667,-14.05566667,0.042753333,17.6,9.0,17.6,9,1,30,['surf music']
14583,The Chantels,0.7509999999999999,0.489,174133.0,-7.466,0.14,-7.466,0.0268,46.0,10.0,46.0,10,1,2,"['brill building pop', 'classic girl group', 'classic soul', 'doo-wop', 'motown', 'rhythm and blues']"
14584,The Charioteers,0.9825,0.488,194887.0,-15.648,0.2095,-15.648,0.04805,7.5,10.0,7.5,10,1,4,['vocal harmony group']
14585,The Charlatans,0.034437,0.493,254346.5,-8.8785,0.25265,-8.8785,0.04025,49.0,10.0,49.0,10,1,4,"['britpop', 'chamber psych', 'madchester', 'rock']"
14586,The Charleston Chasers,0.9059999999999999,0.799,210613.0,-10.617,0.331,-10.617,0.0825,3.0,3.0,3.0,3,1,2,['vintage jazz']
14587,The Charlie Daniels Band,0.249187238,0.567914286,239216.5429,-11.84855238,0.185626667,-11.84855238,0.044479048,32.91428571,9.0,32.91428571,9,1,105,"['classic rock', 'country', 'country rock', 'southern rock']"
14588,The Charmels,0.667,0.574,157613.0,-14.857999999999999,0.23199999999999998,-14.857999999999999,0.0284,37.0,6.0,37.0,6,1,2,"['memphis soul', 'southern soul']"
14589,The Charmers,0.8909999999999999,0.583,137138.0,-11.273,0.2175,-11.273,0.1324,0.5,2.0,0.5,2,1,4,['others']
14590,The Charts,0.88,0.261,161578.0,-8.055,0.307,-8.055,0.0287,23.0,2.0,23.0,2,0,2,['doo-wop']
14591,The Cheetah Girls,0.18058923100000002,0.682923077,197141.6154,-4.947461538,0.11570769199999999,-4.947461538,0.093684615,47.38461538,1.0,47.38461538,1,1,13,"['dance pop', 'disney', 'girl group', 'pop', 'post-teen pop']"
14592,The Chemical Brothers,0.088416182,0.573818182,315209.8182,-5.2829090910000005,0.237345455,-5.2829090910000005,0.069981818,52.09090909,2.0,52.09090909,2,1,22,"['alternative dance', 'big beat', 'breakbeat', 'electronica', 'new rave', 'rave']"
14593,The Chenille Sisters,0.761692308,0.6214615379999999,227663.6154,-11.74007692,0.138730769,-11.74007692,0.0511,0.384615385,8.0,0.384615385,8,1,13,['others']
14594,The Chi-Lites,0.405384615,0.5611538460000001,225486.0769,-9.920615385,0.198323077,-9.920615385,0.039330769,37.69230769,9.0,37.69230769,9,1,26,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']"
14595,The Chicago Brass Ensemble,0.986666667,0.39899999999999997,161915.6667,-14.235999999999999,0.121266667,-14.235999999999999,0.0334,4.666666667,8.0,4.666666667,8,1,3,['brass ensemble']
14596,The Chickadees,0.902,0.205,172333.0,-14.120999999999999,0.5760000000000001,-14.120999999999999,0.0381,2.0,2.0,2.0,2,1,1,['others']
14597,The Chico Hamilton Quintet,0.869166667,0.490333333,246300.1667,-19.04133333,0.22366666699999999,-19.04133333,0.10855,6.166666667,1.0,6.166666667,1,1,6,['others']
14598,The Chieftains,0.578388889,0.39738888899999997,208429.0,-10.83344444,0.234533333,-10.83344444,0.04385,34.11111111,9.0,34.11111111,9,1,18,"['celtic', 'irish folk']"
14599,The Chiffons,0.3323,0.49,122169.0,-4.050666667,0.440333333,-4.050666667,0.1183,52.0,7.0,52.0,7,1,6,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic girl group', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll']"
14600,The Chills,0.637,0.598,241400.0,-15.1,0.0921,-15.1,0.0278,44.0,1.0,44.0,1,1,2,"['c86', 'dunedin indie', 'dunedin sound', 'gbvfi', 'lo-fi', 'nz indie']"
14601,The Chimney Sweep Chorus,0.7190000000000001,0.366,522933.0,-12.321,0.389,-12.321,0.0549,58.0,8.0,58.0,8,1,1,['others']
14602,The Chinese Cultural Theatre Group,0.9540000000000001,0.41200000000000003,265756.75,-14.32625,0.27875,-14.32625,0.048825,4.25,7.0,4.25,7,1,8,['others']
14603,The Chocolate Watchband,0.13302166699999998,0.45399999999999996,189204.6667,-9.727,0.156866667,-9.727,0.035666667,20.5,11.0,20.5,11,1,12,"['bubblegum pop', 'classic garage rock', 'freakbeat', 'psychedelic rock']"
14604,"The Choir Of Trinity College, Cambridge",0.9863333329999999,0.134,457262.3333,-30.88466667,0.0985,-30.88466667,0.046466667,22.0,7.0,22.0,7,0,3,"['british choir', 'cambridge choir', 'choral']"
14605,The Choir Of Westminster Abbey,0.7820199999999999,0.2708,303848.0,-20.783,0.10515999999999999,-20.783,0.04484,33.4,5.0,33.4,5,1,5,"['british choir', 'choral']"
14606,The Choir of the Carmelite Priory London,0.993,0.261,380933.0,-24.276999999999997,0.10400000000000001,-24.276999999999997,0.0564,32.0,7.0,32.0,7,1,1,['others']
14607,The Chordettes,0.92111215,0.456149533,142148.5047,-16.58885047,0.196205607,-16.58885047,0.052953270999999996,13.99065421,5.0,13.99065421,5,1,107,"['adult standards', 'brill building pop', 'classic girl group', 'doo-wop', 'lounge', 'rock-and-roll', 'vocal harmony group']"
14608,The Chords,0.833333333,0.672,145818.0,-8.921666667,0.18933333300000002,-8.921666667,0.0481,52.66666667,5.0,52.66666667,5,1,6,['doo-wop']
14609,The Chosen Few,0.0308,0.826,231547.0,-9.187000000000001,0.08800000000000001,-9.187000000000001,0.0515,38.0,2.0,38.0,2,1,2,['others']
14610,The Christ Church Choir,0.308,0.546,188867.0,-7.485,0.318,-7.485,0.0608,35.0,7.0,35.0,7,1,2,['others']
14611,The Christy Minstrels,0.431,0.721,147560.0,-10.704,0.0567,-10.704,0.0625,13.0,2.0,13.0,2,1,2,"['american folk revival', 'traditional folk']"
